"Date_Listened","Song_Name","Artist","Feature_Artists","Album","Duration","Genre","Subgenre","Tempo_BPM","Key_Signature","Album_Release_Date","Listen_History_PK"
"2023-02-26","Don't Panic","Lyfe Harris","","Don't Panic","112","R&B","Trap Soul","108","A# Minor","2020-01-06","1947"
"2023-02-26","The Zone","The Weeknd","Drake","Trilogy","418","R&B","Alternative R&B","140","D# Minor","2012-11-13","1948"
"2023-02-26","Like That","Norman Perry","","XX2","240","R&B","Trap Soul","90","B Minor","2018-10-02","1949"
"2023-02-26","Belong To The World","The Weeknd","","Kiss Land","307","R&B","Alternative R&B","121","F Minor","2013-01-01","1950"
"2023-02-26","brand new","Alley","Lev, Svi","brand new","212","R&B","Trap Soul","134","E Minor","2022-01-28","1951"
"2023-02-26","Too Many Times","Norman Perry","","XX2","200","R&B","Trap Soul","102","D Major","2018-10-02","1952"
"2023-02-26","Live For","The Weeknd","Drake","Kiss Land","222","R&B","Alternative R&B","76","C Major","2013-01-01","1953"
"2023-02-26","Diamond","Norman Perry","","XX2","134","R&B","Trap Soul","129","C# Minor","2018-10-02","1954"
"2023-02-26","Moon Lit District","LVNDVN","","Moon Lit District","295","R&B","Alternative R&B","112","A# Minor","2017-09-15","1955"
"2023-02-26","Reason","PLAZA","","One","241","R&B","Alternative R&B","174","C Major","2016-08-29","1956"
"2023-02-26","The Knowing","The Weeknd","","Trilogy","340","R&B","Alternative R&B","86","F# Minor","2012-11-13","1957"
"2023-02-26","Sainted","Norman Perry","","Way Darker This Time","192","R&B","Trap Soul","140","G Minor","2020-04-10","1958"
"2023-02-26","Use Me","PLAZA","","Nocturnes","238","R&B","Alternative R&B","147","B Minor","2021-10-01","1959"
"2023-02-26","You Know","Lyfe Harris","","Nothing New","179","R&B","Trap Soul","89","F Minor","2021-02-10","1960"
"2023-02-26","Still Alive","PLAZA","","Nocturnes","198","R&B","Alternative R&B","147","G Minor","2021-10-01","1961"
"2023-02-26","WEST DISTRICT","PARTYNEXTDOOR","","PARTYPACK","303","R&B","Trap Soul","95","C# Major","2020-10-16","1962"
"2023-02-26","Recognize (feat. Drake)","PARTYNEXTDOOR","Drake","PARTYNEXTDOOR TWO","311","R&B","Trap Soul","120","D Major","2014-07-29","1963"
"2023-02-27","Hell Yeah","SoFaygo","Ken Carson","Pink Heartz","168","Hip-Hop","Vapor Trap","142","A Major","2022-11-11","1964"
"2023-02-27","THE SUN","KayCyy","Gesaffelstein","TW20 50","188","Hip-Hop","Vapor Trap","133","G# Major","2022-03-11","1965"
"2023-02-27","Miss The Rage (feat. Playboi Carti)","Trippie Redd","Playboi Carti","Trip At Knight (Complete Edition)","236","Hip-Hop","Vapor Trap","77","G# Major","2021-08-21","1966"
"2023-02-27","Long Time - Intro","Playboi Carti","","Die Lit","211","Hip-Hop","Vapor Trap","144","E Minor","2018-05-11","1967"
"2023-02-27","Tell Your Friends","The Weeknd","","Beauty Behind The Madness","334","R&B","Contemporary R&B","75","C# Minor","2015-08-28","1968"
"2023-02-27","Find Her","Lyfe Harris","","Nothing New","133","R&B","Trap Soul","89","F# Minor","2021-02-10","1969"
"2023-02-27","The Party & The After Party","The Weeknd","","Trilogy","459","R&B","Alternative R&B","204","F Minor","2012-11-13","1970"
"2023-02-27","Kiss Land","The Weeknd","","Kiss Land","455","R&B","Alternative R&B","122","B Minor","2013-01-01","1971"
"2023-02-27","Water","PLAZA","","One","181","R&B","Alternative R&B","104","C# Minor","2016-08-29","1972"
"2023-02-27","I Want Her Too","Artie J","","Emotional Indulgence","172","R&B","Trap Soul","90","B Minor","2021-10-08","1973"
"2023-02-27","Live For","The Weeknd","Drake","Kiss Land","222","R&B","Alternative R&B","76","C Major","2013-01-01","1974"
"2023-02-27","Government Official","Future","","SAVE ME","150","Hip-Hop","Trap","145","C# Major","2019-06-07","1975"
"2023-02-27","Recognize (feat. Drake)","PARTYNEXTDOOR","Drake","PARTYNEXTDOOR TWO","311","R&B","Trap Soul","120","D Major","2014-07-29","1976"
"2023-02-27","Summer Bummer (feat. A$AP Rocky & Playboi Carti)","Lana Del Rey","A$AP Rocky, Playboi Carti","Lust for Life","260","Pop","Indie Pop","135","C# Major","2017-07-21","1977"
"2023-02-27","You Know","Lyfe Harris","","Nothing New","179","R&B","Trap Soul","89","F Minor","2021-02-10","1978"
"2023-02-27","PRBLMS","6LACK","","FREE 6LACK","246","R&B","Trap Soul","69","A Major","2016-11-18","1979"
"2023-02-27","Pretty Little Fears (feat. J. Cole)","6LACK","J. Cole","East Atlanta Love Letter","240","R&B","Trap Soul","192","A Major","2018-09-14","1980"
"2023-02-27","Transparency","SoFaygo","","Pink Heartz","148","Hip-Hop","Vapor Trap","149","D Major","2022-11-11","1981"
"2023-02-27","Often","The Weeknd","","Beauty Behind The Madness","249","R&B","Alternative R&B","134","G Minor","2015-08-28","1982"
"2023-02-27","Doll House","Lyfe Harris","","Since We're Here","135","R&B","Trap Soul","108","G Major","2020-04-04","1983"
"2023-02-27","Decisions","Lyfe Harris","","Decisions","168","R&B","Trap Soul","110","F# Minor","2020-02-17","1984"
"2023-02-27","Hold Up","PLAZA","","One","182","R&B","Alternative R&B","127","D Minor","2016-08-29","1985"
"2023-02-28","Transparency","SoFaygo","","Pink Heartz","148","Hip-Hop","Vapor Trap","149","D Major","2022-11-11","1986"
"2023-02-28","Borrow","KayCyy","","Get Used To It","126","Hip-Hop","Vapor Trap","125","G# Major","2022-06-02","1987"
"2023-02-28","Long Time - Intro","Playboi Carti","","Die Lit","211","Hip-Hop","Vapor Trap","144","E Minor","2018-05-11","1988"
"2023-02-28","Endless","Hiddenhillsforever","","Hell Of A Night","208","Hip-Hop","Trap","157","D Major","2021-05-07","1989"
"2023-02-28","Miss The Rage (feat. Playboi Carti)","Trippie Redd","Playboi Carti","Trip At Knight (Complete Edition)","236","Hip-Hop","Vapor Trap","77","G# Major","2021-08-21","1990"
"2023-02-28","Bentley Keys","Lyfe Harris","","Bentley Keys","145","R&B","Trap Soul","108","F Minor","2020-10-23","1991"
"2023-02-28","Decisions","Lyfe Harris","","Decisions","168","R&B","Trap Soul","110","F# Minor","2020-02-17","1992"
"2023-02-28","Hamptons","Lyfe Harris","","Hamptons","168","R&B","Trap Soul","97","C# Minor","2020-09-24","1993"
"2023-02-28","Recognize (feat. Drake)","PARTYNEXTDOOR","Drake","PARTYNEXTDOOR TWO","311","R&B","Trap Soul","120","D Major","2014-07-29","1994"
"2023-02-28","Glock Six - Bonus","6LACK","","FREE 6LACK","190","R&B","Trap Soul","83","B Minor","2016-11-18","1995"
"2023-02-28","Crash","PLAZA","","Crash","231","R&B","Alternative R&B","118","G Minor","2022-02-25","1996"
"2023-02-28","Kiss Land","The Weeknd","","Kiss Land","455","R&B","Alternative R&B","122","B Minor","2013-01-01","1997"
"2023-02-28","THE SUN","KayCyy","Gesaffelstein","TW20 50","188","Hip-Hop","Vapor Trap","133","G# Major","2022-03-11","1998"
"2023-02-28","Love You Again","PLAZA","","SHADOW","281","R&B","Alternative R&B","138","B Minor","2017-06-11","1999"
"2023-02-28","brand new","Alley","Lev, Svi","brand new","212","R&B","Trap Soul","134","E Minor","2022-01-28","2000"
"2023-02-28","Bad Neighbors","K. Forest","","Welcome to the Wildfire","160","R&B","Contemporary R&B","120","D# Minor","2021-03-19","2001"
"2023-02-28","Kiss Land","The Weeknd","","Kiss Land","455","R&B","Alternative R&B","122","B Minor","2013-01-01","2002"
